분야,교육과정,회사명,CNT,Year,직무,String1,보유기술
IT·프로그래밍,(NCS) 자바(JAVA)기반 하이브리드 앱개발,(주)와이즈버즈,1,2017,웹개발,(NCS),"JAVA, HTML"
IT·프로그래밍,(NCS) 자바(JAVA)기반 하이브리드 앱개발,아이인포리트주식회사,1,2017,앱개발,(NCS),"JAVA, HTML"
IT·프로그래밍,(NCS) 자바(JAVA)기반 하이브리드 앱개발,㈜인피닉,1,2017,QA,(NCS),"JAVA, HTML"
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,㈜에스제이테크놀로지,1,2017,웹프로그래밍,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,이씨플라자㈜,1,2017,웹프로그래밍,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,(주)누리앱,1,2017,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,메가엠디(주),1,2017,웹개발자,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,(주)누리앱,1,2017,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,(주)미메지스,1,2017,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,(주)영진글로지텍,1,2016,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,솔루텍주식회사,1,2016,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,(주)웨인테크놀로지,1,2016,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,(주)코어빌더,1,2016,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바(JAVA)기반 하이브리드 앱개발,카드캠주식회사,1,2016,웹개발,(NCS)자바(JAVA)기반,JAVA
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)엠토스솔루션스,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,주식회사 광천김,1,2016,웹디자인,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,제임스인베스트,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)NHRCORP,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS) 모바일앱 UI/UX디자인,(주)펀타임,1,2016,게임개발,(NCS),"JAVA, HTML"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,아이티솔루션파트너스(주),1,2015,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)매크로그래프연구소서울지점,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,리드커리어주식회사,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,주식회사 모비데이즈,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,빅원솔루션,1,2015,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)인스에듀테인먼트,1,2016,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)아이시프트,1,2015,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,스프링기반 자바개발자,(주)이엔티,1,2015,프로그래머,스프링기반,JAVA
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)싸이크로스,1,2015,BX사업부,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)잡이스,1,2015,소프트웨어 지원,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)케이알파트너스,1,2015,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,주식회사 골프의 정석,1,2015,웹개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,(주)찌야,1,2015,개발,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,한림국제대학원대학교,1,2015,행정,(NCS)자바안드로이드,"JAVA, 안드로이드"
IT·프로그래밍,스프링기반 자바개발자,크레돈(주),1,2015,기획,스프링기반,JAVA
IT·프로그래밍,(NCS)자바안드로이드 정보시스템개발자,루메니스코리아 주식회사,1,2015,기술영업,(NCS)자바안드로이드,"JAVA, 안드로이드"
